id,Team Name,Submitted At,pearson_r,spearman_r,lineRegressSlope,r2_score,r2_pearson,MAE,realative_MAE,normalized_MAE,RMSE,relative_RMSE,normalized_RMSE,mean_pearson_r,mean_spearman_r,mean_lineRegressSlope,mean_r2_score,mean_r2_pearson,mean_MAE,mean_realative_MAE,mean_normalized_MAE,mean_RMSE,mean_relative_RMSE,mean_normalized_RMSE
243251,CropEnthusiast,2023-01-04 23:43:51.271905+00:00,0.4374109999999999,0.421155,0.1388359999999999,0.139046,0.191329,2.320682,0.229858,0.129585,2.844023,0.281694,0.158808,0.115776,0.025123,0.0277402,-1.211312,0.020717,2.303827,0.256639,0.196581,2.710234,0.3013009999999999,0.231388
244742,arulrich,2023-01-14 08:23:48.420699+00:00,0.3819469999999999,0.392079,0.112962,0.116111,0.145883,2.300167,0.227826,0.128439,2.881655,0.2854209999999999,0.160909,0.17357,0.128968,0.0317261,-1.324392,0.039887,2.318654,0.2595799999999999,0.19774,2.719773,0.303198,0.231684
243202,phenomaize,2023-01-04 15:39:47.629381+00:00,0.5029449999999999,0.505697,0.289625,0.154099,0.252954,2.31009,0.228809,0.128993,2.81905,0.27922,0.157413,,,-2.772271e-32,-1.252495,,2.307032,0.246037,0.195865,2.728135,0.2921429999999999,0.231377
244817,DeepCropVision,2023-01-15 03:01:11.601160+00:00,0.388332,0.398608,0.1546609999999999,0.1481929999999999,0.1508009999999999,2.274112,0.225245,0.126984,2.828875,0.280193,0.1579619999999999,-0.131056,-0.108159,0.0001335573,-1.476595,0.029956,2.317206,0.271633,0.206216,2.73886,0.31677,0.241517
241342,supermanwasd,2022-12-21 15:58:19.011562+00:00,0.4085639999999999,0.4179419999999999,0.083808,0.09541,0.1669249999999999,2.33838,0.231611,0.1305729999999999,2.915205,0.288744,0.162782,0.2426079999999999,0.190247,0.04391567,-1.373259,0.067694,2.356396,0.269256,0.20333,2.74647,0.3112039999999999,0.236262
244627,BioSense,2023-01-13 11:19:53.044281+00:00,0.409648,0.439124,0.217,0.109977,0.1678109999999999,2.351938,0.2329539999999999,0.13133,2.891637,0.28641,0.161466,0.1305129999999999,0.061861,0.03441485,-1.452524,0.032734,2.347243,0.2666799999999999,0.2044219999999999,2.747154,0.309971,0.2381419999999999
244673,DataJanitors,2023-01-13 21:43:25.412146+00:00,0.6205169999999999,0.585063,0.1568539999999999,0.073902,0.385042,2.387305,0.236457,0.133305,2.949658,0.292156,0.1647059999999999,0.2463819999999999,0.1812759999999999,0.01275335,-1.255793,0.069675,2.359752,0.245531,0.192995,2.754211,0.289211,0.226945
244796,MPB_Group,2023-01-14 19:09:24.365440+00:00,0.354781,0.4166159999999999,0.21787,0.046622,0.12587,2.31943,0.2297339999999999,0.1295149999999999,2.992787,0.296428,0.167115,0.2961179999999999,0.228353,0.1134533,-1.53689,0.1024159999999999,2.33632,0.2721379999999999,0.203602,2.756106,0.317139,0.2389209999999999
243776,CropEnthusiast,2023-01-09 03:17:05.324647+00:00,0.423617,0.417669,0.155861,0.1143779999999999,0.179452,2.358814,0.233635,0.131714,2.884479,0.2857009999999999,0.1610669999999999,0.113339,0.082387,0.03275636,-1.41566,0.02008,2.355169,0.259446,0.204328,2.756112,0.303342,0.2384729999999999
243732,supermanwasd,2023-01-08 16:43:42.086986+00:00,0.3082179999999999,0.334459,0.067201,0.08332,0.09499800000000001,2.34583,0.232349,0.1309889999999999,2.934621,0.290667,0.163867,0.242489,0.19125,0.05036217,-1.521137,0.066987,2.375851,0.2805199999999999,0.209064,2.75966,0.321533,0.241437
244815,Kernel of Truth,2023-01-15 02:56:08.381495+00:00,0.427354,0.444436,0.121782,0.098374,0.1826319999999999,2.372963,0.2350359999999999,0.132504,2.910424,0.28827,0.1625149999999999,-0.007847,-0.007348,-0.0007674533,-1.324564,0.003024,2.373964,0.265411,0.202103,2.767187,0.3079839999999999,0.235426
244929,AgroStat,2023-01-15 21:39:44.500096+00:00,0.4808319999999999,0.495396,0.088083,0.104771,0.2311989999999999,2.368689,0.2346129999999999,0.1322649999999999,2.900081,0.287246,0.161938,0.154731,0.104476,0.03099661,-1.361399,0.030705,2.378514,0.268577,0.205081,2.767817,0.310862,0.2382209999999999
243887,DeepCropVision,2023-01-09 22:00:10.803481+00:00,0.505595,0.441774,0.099299,0.094977,0.2556269999999999,2.375805,0.235318,0.132663,2.915902,0.2888129999999999,0.1628209999999999,-0.204962,-0.214844,-0.008196995,-1.324788,0.05568,2.373602,0.2610109999999999,0.2011409999999999,2.771619,0.304483,0.235108
244201,BioSense,2023-01-11 06:46:22.867245+00:00,0.4302759999999999,0.465816,0.225272,0.096354,0.185138,2.392734,0.236994,0.133608,2.913683,0.2885929999999999,0.162697,0.108408,0.040564,0.02636593,-1.535129,0.028992,2.371161,0.263282,0.205747,2.772784,0.307091,0.2396359999999999
244819,supermanwasd,2023-01-15 03:35:14.032081+00:00,0.3050959999999999,0.274892,0.08547,0.08126,0.09308300000000001,2.342909,0.2320589999999999,0.130826,2.937916,0.290993,0.164051,0.1601559999999999,0.1117549999999999,0.0354249,-1.461721,0.034649,2.375812,0.2719329999999999,0.205622,2.780085,0.315539,0.2398059999999999
243134,DeepCropVision,2023-01-04 09:09:29.892873+00:00,0.355877,0.3751709999999999,0.1426989999999999,0.027715,0.126649,2.390942,0.236817,0.1335079999999999,3.022316,0.2993529999999999,0.168763,0.15922,0.089636,0.03145692,-1.4389,0.033839,2.397042,0.26254,0.203358,2.790171,0.3050439999999999,0.2366369999999999
243554,AgroStat,2023-01-06 15:56:41.514962+00:00,0.360688,0.39599,0.120125,0.076861,0.1300959999999999,2.366008,0.234347,0.132116,2.944941,0.2916889999999999,0.164443,0.106907,0.087705,0.03442704,-1.466391,0.021483,2.378994,0.2684159999999999,0.204742,2.791641,0.31328,0.239935
244950,Kernel of Truth,2023-01-16 01:50:24.465260+00:00,0.3631519999999999,0.350314,0.139822,0.066319,0.131879,2.396485,0.2373659999999999,0.1338179999999999,2.961709,0.29335,0.165379,0.109005,0.100199,0.009434388,-1.467799,0.015239,2.413481,0.2676669999999999,0.206178,2.812544,0.3106599999999999,0.239758
244900,arulrich,2023-01-15 16:35:04.005524+00:00,0.3982049999999999,0.3932379999999999,0.241644,0.087313,0.158567,2.322111,0.229999,0.129665,2.928223,0.2900329999999999,0.1635089999999999,0.147657,0.080617,0.08172454,-1.540284,0.03292,2.358243,0.2737589999999999,0.208533,2.820986,0.3235649999999999,0.247422
244466,MPB_Group,2023-01-12 14:29:16.072463+00:00,0.3170379999999999,0.3468809999999999,0.175578,0.032281,0.100513,2.368889,0.234633,0.132277,3.015212,0.298649,0.1683669999999999,0.202185,0.160698,0.08669327,-1.599532,0.048754,2.391852,0.266575,0.20626,2.822556,0.313861,0.24259
243890,UCD_MegaLMM,2023-01-09 23:05:36.827597+00:00,0.3385469999999999,0.3321399999999999,0.175599,0.018207,0.1146139999999999,2.444034,0.242076,0.136473,3.037057,0.300813,0.1695869999999999,0.3318599999999999,0.3040419999999999,0.07521624,-1.511944,0.127869,2.441758,0.2635529999999999,0.2053369999999999,2.831097,0.305978,0.238745
244975,DeepCropVision,2023-01-16 04:07:14.781035+00:00,0.304095,0.228694,0.1102709999999999,0.086211,0.092474,2.376418,0.235378,0.132697,2.92999,0.290208,0.163608,,,5.501113999999998e-32,-1.566468,,2.428456,0.2745739999999999,0.213475,2.84063,0.319156,0.248174
244979,AllModelsAreWrong,2023-01-16 04:13:59.718476+00:00,0.5087359999999999,0.511707,0.124664,0.031337,0.258813,2.469386,0.244587,0.137888,3.016681,0.2987949999999999,0.1684489999999999,0.186749,0.133238,0.01739257,-1.453012,0.042303,2.455864,0.2596959999999999,0.204376,2.847767,0.3028899999999999,0.2379999999999999
244318,AgroStat,2023-01-11 20:41:24.154159+00:00,0.387987,0.380743,0.059268,0.036192,0.150534,2.456746,0.243335,0.137182,3.009113,0.298045,0.168026,0.126289,0.116649,0.02142999,-1.513627,0.023606,2.464067,0.276111,0.210925,2.858568,0.3189389999999999,0.244511
244946,G2P,2023-01-16 01:23:40.754635+00:00,0.4531419999999999,0.400502,0.186036,0.01626,0.2053379999999999,2.475355,0.245178,0.138222,3.040069,0.301111,0.1697549999999999,0.045167,0.061848,0.0007380778,-1.610094,0.004312,2.467675,0.256444,0.2084979999999999,2.860621,0.2994689999999999,0.2419459999999999
242555,supermanwasd,2022-12-30 04:38:58.814515+00:00,0.15311,0.1327379999999999,0.033752,0.006063,0.023443,2.421198,0.239814,0.135198,3.055783,0.3026679999999999,0.170632,0.2416389999999999,0.160025,0.05227242,-1.818123,0.07121,2.472232,0.301286,0.2221269999999999,2.867275,0.343154,0.255251
244980,cropmodel,2023-01-16 04:14:23.054144+00:00,0.273899,0.2551649999999999,0.093627,-0.003168,0.075021,2.462272,0.2438819999999999,0.137491,3.06994,0.30407,0.1714229999999999,0.014606,0.012134,0.007921723,-1.604738,0.008862,2.479202,0.2749719999999999,0.2098849999999999,2.881458,0.318415,0.243813
244972,AllModelsAreWrong,2023-01-16 03:53:29.276169+00:00,0.4573729999999999,0.4740579999999999,0.08558,0.006619,0.2091899999999999,2.519732,0.2495729999999999,0.1406999999999999,3.054929,0.3025829999999999,0.1705849999999999,0.1323469999999999,0.063852,0.01302594,-1.509969,0.022491,2.506898,0.2737769999999999,0.211203,2.891773,0.3155189999999999,0.24385
244633,BioSense,2023-01-13 12:31:35.252508+00:00,0.23654,0.237632,0.118717,-0.032808,0.055951,2.478163,0.245456,0.138378,3.114964,0.30853,0.173937,0.1259309999999999,0.05154,0.03241718,-1.812435,0.027282,2.505445,0.297918,0.221114,2.892782,0.338751,0.253438
243218,agAdaptAR,2023-01-04 19:43:33.866995+00:00,0.225578,0.3018839999999999,0.076314,-0.034342,0.050886,2.527825,0.250375,0.141151,3.117275,0.3087579999999999,0.174066,0.132695,0.082407,0.03603479,-1.82732,0.021791,2.536667,0.2865949999999999,0.218982,2.925283,0.3284799999999999,0.251971
244676,cropmodel,2023-01-13 23:29:03.355044+00:00,0.223944,0.230831,0.070532,-0.031787,0.050151,2.507616,0.248373,0.140023,3.113424,0.308377,0.173851,0.002043,0.003459,0.003878603,-1.682956,0.008093,2.523257,0.2794909999999999,0.213833,2.926602,0.3231,0.247971
244722,AllModelsAreWrong,2023-01-14 06:22:45.679308+00:00,0.4393989999999999,0.4537169999999999,0.081979,-0.01632,0.1930719999999999,2.555893,0.253155,0.142719,3.089999,0.306057,0.172543,0.128224,0.06256,0.01211037,-1.5668,0.021106,2.542095,0.2762129999999999,0.213916,2.92696,0.318019,0.246595
244906,Kernel of Truth,2023-01-15 18:36:20.024288+00:00,0.08683,0.099803,0.011724,-0.013769,0.00754,2.459628,0.24362,0.1373429999999999,3.086119,0.3056729999999999,0.172326,0.14222,0.125865,0.02747775,-2.059711,0.025881,2.535184,0.310475,0.2317569999999999,2.929416,0.3519579999999999,0.264651
242776,BioSense,2023-01-01 20:18:41.512889+00:00,0.045914,-0.2349799999999999,0.002857,-0.006709,0.002108,2.506489,0.248262,0.13996,3.075354,0.3046059999999999,0.1717249999999999,0.1928999999999999,0.041629,0.02034474,-1.811894,0.04279,2.547507,0.2981369999999999,0.2253209999999999,2.932633,0.339245,0.257805
244655,cropmodel,2023-01-13 17:13:32.010615+00:00,0.218401,0.223827,0.085796,-0.043468,0.047699,2.503462,0.2479619999999999,0.139791,3.130998,0.310118,0.1748319999999999,-0.043092,-0.037131,-0.008919369,-1.878279,0.010687,2.536548,0.283729,0.220086,2.937155,0.326894,0.253832
243566,BioSense,2023-01-06 19:20:27.001086+00:00,0.3045109999999999,0.336339,0.175354,-0.035272,0.092727,2.552734,0.252842,0.142542,3.118677,0.3088969999999999,0.1741439999999999,0.111244,0.056885,0.03502157,-1.909948,0.02396,2.523543,0.286424,0.2199299999999999,2.941084,0.3317519999999999,0.2552619999999999
243742,agAdaptAR,2023-01-08 21:24:13.176626+00:00,0.274283,0.264573,0.105783,-0.019189,0.075231,2.523548,0.249951,0.140913,3.094358,0.306489,0.172786,0.1295169999999999,0.079979,0.04182589,-1.684394,0.024951,2.529337,0.275781,0.2136619999999999,2.944814,0.3211479999999999,0.2492389999999999
244986,AIMaize,2023-01-16 04:59:47.096905+00:00,0.147033,0.056421,0.032794,-0.083483,0.021619,2.604402,0.25796,0.145427,3.190467,0.316008,0.178153,0.011899,0.021712,-0.0007737796,-1.719235,0.009237,2.574978,0.2774539999999999,0.214277,2.976317,0.321606,0.248836
244077,CropEnthusiast,2023-01-10 17:13:45.600215+00:00,0.454732,0.4094349999999999,0.1228699999999999,-0.074829,0.2067809999999999,2.503338,0.247949,0.1397839999999999,3.1777,0.3147429999999999,0.1774399999999999,0.252732,0.085153,0.06830133,-2.354653,0.075763,2.579515,0.322629,0.241871,3.001295,0.366655,0.276455
244724,AgroStat,2023-01-14 06:51:48.940031+00:00,0.286119,0.315139,0.075832,-0.094878,0.081864,2.627985,0.260295,0.146744,3.2072,0.3176649999999999,0.179087,0.152006,0.096984,0.04742656,-1.762634,0.029637,2.611187,0.280685,0.218748,3.008485,0.324045,0.2526499999999999
